EventID,Timestamp,Source,EmployeeID,EventType,ThreatLevel,DetectedBy,BlockchainHash,AIClassification,ResponseAction,PolicyVersion,EventDetails
50411,2024-11-03 17:03:53,Endpoint,1108,Data Download,Critical,Human,ffb0527b23eaad5d3ab0c6ac8e566a7da36daa9043aefe2502aa92116eb2f047,Confirmed Threat,Alert,v1.2.15,"{""details"": ""Event Data Download for user 1108 at 2024-11-03 17:03:53""}"
50412,2024-08-03 17:03:53,Endpoint,1001,Access Revoked,Info,Agentic AI,0404ed1829b5d59c4b175aa732fb6a1e880e55be411ac05609f57c868fcf0d18,Suspicious,Ignored,v2.4.16,"{""details"": ""Event Access Revoked for user 1001 at 2024-08-03 17:03:53""}"
50413,2025-01-17 17:03:53,System,1061,Policy Change,Warning,Agentic AI,608039dcd5df7c18db878a378e2f0e1af8572a0cb422eb9a532e00700fb85b3a,Suspicious,Escalated,v3.5.16,"{""details"": ""Event Policy Change for user 1061 at 2025-01-17 17:03:53""}"
50414,2024-10-01 17:03:53,Cloud,1041,Password Reset,Critical,Agentic AI,53b9ebdf68bd8e282e463e344c0e24df88c5311cae45eeaab373a3db7d9873b2,Confirmed Threat,Alert,v2.8.14,"{""details"": ""Event Password Reset for user 1041 at 2024-10-01 17:03:53""}"
50415,2025-04-19 17:03:53,Endpoint,1251,Unauthorized Access,Warning,AI,0efea82bba15aafc40b059ec05370bc855108a3d50f039f49726906927007c7d,Benign,Blocked,v2.7.11,"{""details"": ""Event Unauthorized Access for user 1251 at 2025-04-19 17:03:53""}"
50416,2025-01-19 17:03:53,Cloud,1218,Policy Change,Info,Agentic AI,31983046c58abb50e9c0d17b6fc19c00f96975c151b75934e09ec610287853d9,Benign,Alert,v2.5.16,"{""details"": ""Event Policy Change for user 1218 at 2025-01-19 17:03:53""}"
50417,2024-12-23 17:03:53,User,1100,Login,Info,AI,cd862e6fadff3b4eae1a7225527a10a1d58e70bb95813956e02f5168402c1af2,Suspicious,Blocked,v3.4.1,"{""details"": ""Event Login for user 1100 at 2024-12-23 17:03:53""}"
50418,2025-01-27 17:03:53,System,1141,Configuration Change,Info,AI,72c9e9cb40c00320cbf526fd35570fc53197c320620d9d69b7d8952f5ec7a8f5,Suspicious,Escalated,v3.0.18,"{""details"": ""Event Configuration Change for user 1141 at 2025-01-27 17:03:53""}"
50419,2025-03-16 17:03:53,System,1016,Phishing Email,Info,Agentic AI,777fd2eb012e3fe52543a4df34bc7761f29184783b1b78fa216bbfebd455fbae,Confirmed Threat,Blocked,v1.5.0,"{""details"": ""Event Phishing Email for user 1016 at 2025-03-16 17:03:53""}"
50420,2024-08-19 17:03:53,Cloud,1079,Data Download,Info,Agentic AI,f2dddc89160aaaec7e244ea3a6bf7b9110e960d7848b8bc0e2b591043993952e,Benign,Ignored,v3.0.10,"{""details"": ""Event Data Download for user 1079 at 2024-08-19 17:03:53""}"
50421,2024-10-15 17:03:53,User,1050,User Creation,Info,Agentic AI,901dcc3023abaa8e340c3003eaf01bfab19ca4cc51ded6dddfc465eac4e65040,Suspicious,Escalated,v3.2.18,"{""details"": ""Event User Creation for user 1050 at 2024-10-15 17:03:53""}"
50422,2025-06-13 17:03:53,Endpoint,1188,User Creation,Info,Agentic AI,1e8fdcf164d4551e5c8a3214d0e60d1162e33d6ac1d8775aae38eeff80f20795,Confirmed Threat,Blocked,v1.3.16,"{""details"": ""Event User Creation for user 1188 at 2025-06-13 17:03:53""}"
50423,2024-10-04 17:03:53,Endpoint,1076,Unauthorized Access,Info,AI,30cba81de0626f57ff53f3973acb304d228c4c53a46bae3b63da99bf5b17227c,Benign,Ignored,v1.0.9,"{""details"": ""Event Unauthorized Access for user 1076 at 2024-10-04 17:03:53""}"
50424,2024-09-06 17:03:53,User,1141,User Creation,Info,AI,c924f38485fffc53cb1cfa2aa64f53266a5c4dd56ef50bd92004b30bbc4fb16f,Confirmed Threat,Blocked,v3.7.2,"{""details"": ""Event User Creation for user 1141 at 2024-09-06 17:03:53""}"
50425,2024-08-21 17:03:53,Cloud,1060,Logout,Info,AI,e27ca71caa166c3ae8edc3206fd964d790f8e43b5354a6b2631a1e2721f7412b,Benign,Alert,v1.3.20,"{""details"": ""Event Logout for user 1060 at 2024-08-21 17:03:53""}"
50426,2024-11-11 17:03:53,Endpoint,1192,Phishing Email,Info,AI,2b9fe8cbeb309bc75e8588fcd1ed4239c44139eb0136a47cdde25ca7ab8f1547,Benign,Alert,v2.0.12,"{""details"": ""Event Phishing Email for user 1192 at 2024-11-11 17:03:53""}"
50427,2024-09-17 17:03:53,User,1147,Data Download,Info,AI,8b70817b6f865253a75111b3da8241a19902bd4f6a8b98d0ace0f60b37a260e2,Benign,Escalated,v1.2.9,"{""details"": ""Event Data Download for user 1147 at 2024-09-17 17:03:53""}"
50428,2024-08-24 17:03:53,User,1133,Phishing Email,Info,AI,697dbc13a6df47f08a0e013a6e2825f05bc566d1b436040689506108f817256e,Suspicious,Ignored,v3.2.1,"{""details"": ""Event Phishing Email for user 1133 at 2024-08-24 17:03:53""}"
50429,2025-04-09 17:03:53,Cloud,1300,Malware Alert,Info,Agentic AI,97d6e7b817059d955d89c3a92bf7a017f01a0c026ee67cf89fccdb0a1c6e896e,Suspicious,Escalated,v3.4.6,"{""details"": ""Event Malware Alert for user 1300 at 2025-04-09 17:03:53""}"
50430,2024-08-23 17:03:53,User,1176,User Creation,Info,AI,21d94c2cf7cdae8b6fd6df97ffb5acd12e11c2ae84e08325257b40d3f231b982,Benign,Ignored,v2.0.3,"{""details"": ""Event User Creation for user 1176 at 2024-08-23 17:03:53""}"
50431,2025-03-08 17:03:53,Cloud,1265,Configuration Change,Info,AI,03275c7f0ae04c6ba59b17877f7c5cde61a95ea6d52a1ebfdc3a81bb9297a368,Suspicious,Ignored,v3.9.1,"{""details"": ""Event Configuration Change for user 1265 at 2025-03-08 17:03:53""}"
50432,2024-07-12 17:03:53,User,1166,Logout,Info,AI,e0091f33063b3e048426432fab058709637abbc4c50bc8700ae6018c9ffd2401,Suspicious,Blocked,v1.5.9,"{""details"": ""Event Logout for user 1166 at 2024-07-12 17:03:53""}"
50433,2024-07-19 17:03:53,Cloud,1084,Phishing Email,Info,AI,32b6317d395987149ee149558a2c1a6af91137576604065436d3e81ed9e4fdc1,Confirmed Threat,Ignored,v3.6.15,"{""details"": ""Event Phishing Email for user 1084 at 2024-07-19 17:03:53""}"
50434,2025-05-11 17:03:53,User,1125,Unauthorized Access,Info,AI,c633f22679f465a3e0d7e2bd0d41f8ea9b1095e2054a5c9e0d3b8da43163cad9,Suspicious,Blocked,v1.8.3,"{""details"": ""Event Unauthorized Access for user 1125 at 2025-05-11 17:03:53""}"
50435,2025-04-29 17:03:53,User,1216,Malware Alert,Info,Human,c538bbb97be7d67aea0b30ba0728f5ce0f6919e34c182fcfefaae984604ed5a6,Confirmed Threat,Alert,v2.9.16,"{""details"": ""Event Malware Alert for user 1216 at 2025-04-29 17:03:53""}"
50436,2024-09-12 17:03:53,Cloud,1102,Password Reset,Info,Agentic AI,778c9fa92a7bdc3024e932d5433e7534e55ff31e4342840918a3382885bc4337,Benign,Blocked,v2.2.11,"{""details"": ""Event Password Reset for user 1102 at 2024-09-12 17:03:53""}"
50437,2025-02-28 17:03:53,Cloud,1235,Malware Alert,Info,Human,a8cc075ad32b4dc987915f057b8cf04324d9d62fc2d1c4854b38281b34cdaf25,Benign,Escalated,v2.1.5,"{""details"": ""Event Malware Alert for user 1235 at 2025-02-28 17:03:53""}"
50438,2024-08-23 17:03:53,System,1121,Policy Change,Warning,Human,377ef4456af107212611c1d0ab03a695e0704bb6623fb19b49bd63587c29e144,Confirmed Threat,Escalated,v1.7.5,"{""details"": ""Event Policy Change for user 1121 at 2024-08-23 17:03:53""}"
50439,2025-04-15 17:03:53,System,1177,Logout,Info,AI,012f837b4a85305234f6073de8f7232a6867ae61cc176749c8f719717a9a94f1,Suspicious,Ignored,v2.3.3,"{""details"": ""Event Logout for user 1177 at 2025-04-15 17:03:53""}"
50440,2024-09-14 17:03:53,User,1199,Data Download,Info,AI,79f3f092f03f335b2f2235e9009281024f77c650b915ecccf8cabcca700a354e,Suspicious,Ignored,v3.6.17,"{""details"": ""Event Data Download for user 1199 at 2024-09-14 17:03:53""}"
50441,2025-06-15 17:03:53,System,1037,Access Revoked,Warning,AI,b4b93afd56b9085785e8a1081c84dd8320aac3f7b253ce3363101d0b2029ebfb,Benign,Alert,v1.5.11,"{""details"": ""Event Access Revoked for user 1037 at 2025-06-15 17:03:53""}"
50442,2025-05-16 17:03:53,Endpoint,1175,User Creation,Info,AI,19b7eaaef58a0ecbe6713ed74a3a5f510d2385d44f8a1fbca4dca5c3d53733f8,Benign,Alert,v1.7.6,"{""details"": ""Event User Creation for user 1175 at 2025-05-16 17:03:53""}"
50443,2025-02-15 17:03:53,User,1023,Policy Change,Info,AI,01998286c72408015a8ae7da76913cb13fe3dafc76e88e4343c8ca2b7732b2c2,Benign,Ignored,v1.4.9,"{""details"": ""Event Policy Change for user 1023 at 2025-02-15 17:03:53""}"
50444,2024-07-25 17:03:53,System,1199,Configuration Change,Info,Agentic AI,44c2b2141a68d68337a9666e7cb39bdd46047ec22bae422c0215b0919952f21d,Benign,Alert,v2.8.3,"{""details"": ""Event Configuration Change for user 1199 at 2024-07-25 17:03:53""}"
50445,2025-06-24 17:03:53,User,1239,Logout,Warning,AI,5ef903e9f0c93a281b321ebc38429f6cf7598a645a0f5855e177c4fb9fccfb8e,Suspicious,Blocked,v1.5.4,"{""details"": ""Event Logout for user 1239 at 2025-06-24 17:03:53""}"
50446,2025-06-24 17:03:53,System,1295,User Creation,Info,AI,276189176536500af2a04e9732648ce043e3b9dad54c43093ab90558e60fe0e9,Confirmed Threat,Ignored,v2.0.9,"{""details"": ""Event User Creation for user 1295 at 2025-06-24 17:03:53""}"
50447,2025-05-13 17:03:53,Endpoint,1218,Unauthorized Access,Warning,Agentic AI,f18a9f123c2e6ef7e5fbe65d85bdef2cf06a339013a5fe131ce1fe43861e4f2e,Confirmed Threat,Escalated,v2.5.17,"{""details"": ""Event Unauthorized Access for user 1218 at 2025-05-13 17:03:53""}"
50448,2025-02-10 17:03:53,Cloud,1187,Logout,Info,AI,5f92d320c0477ca8204d2fb07dbf86dd3030764550dc476ad5f6b663b0676c2a,Confirmed Threat,Blocked,v1.0.10,"{""details"": ""Event Logout for user 1187 at 2025-02-10 17:03:53""}"
50449,2025-02-15 17:03:53,System,1133,Policy Change,Info,AI,f24a3cf6653de80ee1f6fca79e2006f745a2417370317168ae6e0f3b41fb78b5,Benign,Ignored,v2.5.1,"{""details"": ""Event Policy Change for user 1133 at 2025-02-15 17:03:53""}"
50450,2024-12-27 17:03:53,System,1190,Unauthorized Access,Info,Agentic AI,34ac8a68805f6ef940b729911f2cc8884de66776060e5e01dffa4441c6e3f9d9,Benign,Escalated,v1.4.11,"{""details"": ""Event Unauthorized Access for user 1190 at 2024-12-27 17:03:53""}"
50451,2024-12-21 17:03:53,System,1214,Login,Info,Human,66ba2cb05b2ba4455f162e0c11f91415104b05343fb9b54c731d7fb080f58b8b,Benign,Escalated,v3.0.17,"{""details"": ""Event Login for user 1214 at 2024-12-21 17:03:53""}"
50452,2024-08-20 17:03:53,Cloud,1203,Policy Change,Info,Human,c3307b36ab83ef243dfdb6aabd54d7a2df770e837ceb2b5d928caa6cae21b6be,Benign,Ignored,v2.4.11,"{""details"": ""Event Policy Change for user 1203 at 2024-08-20 17:03:53""}"
50453,2025-04-02 17:03:53,Cloud,1235,Password Reset,Info,Human,b2219898a029a5d680c661e5f926aa2bece676d03df881e04f9175eab0ae183f,Suspicious,Escalated,v1.2.19,"{""details"": ""Event Password Reset for user 1235 at 2025-04-02 17:03:53""}"
50454,2024-12-27 17:03:53,Endpoint,1052,Malware Alert,Critical,Agentic AI,c02f20d4d59ce12482775b9b959c6e00b4b11aa317ba2494ad81cbd303bd9592,Suspicious,Ignored,v1.2.8,"{""details"": ""Event Malware Alert for user 1052 at 2024-12-27 17:03:53""}"
50455,2024-10-14 17:03:53,Endpoint,1041,Malware Alert,Info,Agentic AI,2e3258904aaf9fe176ea65201d12c7e28252d6aea5923810146a773649a79ef4,Confirmed Threat,Alert,v3.0.11,"{""details"": ""Event Malware Alert for user 1041 at 2024-10-14 17:03:53""}"
50456,2025-02-16 17:03:53,Cloud,1294,Phishing Email,Info,AI,822c3be803fb5bd09f70963093b8414bde72bd11d35db55ba9f62df8628139d9,Benign,Escalated,v3.0.19,"{""details"": ""Event Phishing Email for user 1294 at 2025-02-16 17:03:53""}"
50457,2024-11-24 17:03:53,User,1205,Data Download,Info,AI,ab22fffc8745094c7c9bf47472557a7a65f983c32dd6127c6ac6b0bffbcdaffd,Suspicious,Alert,v2.4.14,"{""details"": ""Event Data Download for user 1205 at 2024-11-24 17:03:53""}"
50458,2024-10-31 17:03:53,Cloud,1163,Logout,Info,AI,ae17dce5be4cf992ea49fa097307a606e041e5a531d0a1e94c1667564fd76ccb,Benign,Escalated,v3.9.14,"{""details"": ""Event Logout for user 1163 at 2024-10-31 17:03:53""}"
50459,2025-04-11 17:03:53,User,1216,Configuration Change,Info,Agentic AI,79c894fb614f1d66bd5000c8f6362a0c7d3162ea15de2e1f5d40f734a411483b,Benign,Escalated,v2.5.11,"{""details"": ""Event Configuration Change for user 1216 at 2025-04-11 17:03:53""}"
50460,2025-03-20 17:03:53,System,1228,Data Download,Info,AI,091cde2659b00591c4a8004440a478f3bc200f0ad193e1ec326bce0876b61a97,Confirmed Threat,Ignored,v2.6.1,"{""details"": ""Event Data Download for user 1228 at 2025-03-20 17:03:53""}"
50461,2025-04-21 17:03:53,System,1293,Logout,Critical,Human,bade9eb0ea52c8c1a4de25d1189faddb9e2190be02c298168081e33403fb0cec,Confirmed Threat,Escalated,v2.4.10,"{""details"": ""Event Logout for user 1293 at 2025-04-21 17:03:53""}"
50462,2024-07-23 17:03:53,System,1232,Configuration Change,Info,AI,c62132aaeb1d84055e557b98558785dff7a951836edf4af246ed0dc78427d269,Confirmed Threat,Escalated,v3.6.13,"{""details"": ""Event Configuration Change for user 1232 at 2024-07-23 17:03:53""}"
50463,2024-11-05 17:03:53,System,1012,Unauthorized Access,Info,AI,149071d2b95609e75ccc6e2c27c0b214d5c6597e300432c88b4383ea936ac670,Suspicious,Blocked,v1.6.6,"{""details"": ""Event Unauthorized Access for user 1012 at 2024-11-05 17:03:53""}"
50464,2024-10-07 17:03:53,User,1109,Logout,Warning,Agentic AI,6dc337dfe2c2725b5c1a739ee05175a55725cdd4570bcf81ac379c46b8f5bb53,Confirmed Threat,Ignored,v3.6.11,"{""details"": ""Event Logout for user 1109 at 2024-10-07 17:03:53""}"
50465,2024-12-18 17:03:53,User,1112,Malware Alert,Warning,AI,2ac463d83ebb49310ce08eaaa8e953f4617880ed5bf24d45cdb21973141313ac,Confirmed Threat,Escalated,v3.8.17,"{""details"": ""Event Malware Alert for user 1112 at 2024-12-18 17:03:53""}"
50466,2025-03-18 17:03:53,System,1201,Policy Change,Warning,AI,9ef58fb102f96088eb3f597fb5093257e3654319d465223930336cda4409e165,Suspicious,Alert,v1.6.9,"{""details"": ""Event Policy Change for user 1201 at 2025-03-18 17:03:53""}"
50467,2025-03-02 17:03:53,User,1002,User Creation,Info,AI,cc6f0a8bf8f131196a8f03500628543b17162f5325ef6b078130700c1e592d22,Benign,Ignored,v3.6.13,"{""details"": ""Event User Creation for user 1002 at 2025-03-02 17:03:53""}"
50468,2025-05-20 17:03:53,Endpoint,1211,Policy Change,Info,AI,b5138c04802568acecdf3889ede74d2a8fa3fc4025cd9578895d920262166fac,Confirmed Threat,Blocked,v3.9.13,"{""details"": ""Event Policy Change for user 1211 at 2025-05-20 17:03:53""}"
50469,2024-10-01 17:03:53,Cloud,1012,Access Revoked,Info,AI,e5543748b52cc469b58c754f23e6d8e8646769b474244255e6500ea02d9ff56b,Benign,Escalated,v1.9.20,"{""details"": ""Event Access Revoked for user 1012 at 2024-10-01 17:03:53""}"
50470,2024-09-28 17:03:53,Cloud,1200,User Creation,Info,Agentic AI,d14c311246866680692f171125cc315cbf71ef71d5fbb908f9035afe1d980ba2,Benign,Alert,v2.3.10,"{""details"": ""Event User Creation for user 1200 at 2024-09-28 17:03:53""}"
50471,2024-07-23 17:03:53,Endpoint,1068,Unauthorized Access,Info,AI,7035d0b52de0ef901e3f8d47de8df1b19df561aebff5a63448a2e18647afc524,Benign,Ignored,v1.2.14,"{""details"": ""Event Unauthorized Access for user 1068 at 2024-07-23 17:03:53""}"
50472,2025-05-13 17:03:53,Endpoint,1257,Configuration Change,Warning,Agentic AI,10b70e1b846e3812d368dd0ca95f7eb96f32eb6eaa8bbc9f35f265d42a8af5a7,Benign,Alert,v2.1.0,"{""details"": ""Event Configuration Change for user 1257 at 2025-05-13 17:03:53""}"
50473,2025-03-31 17:03:53,System,1017,Configuration Change,Critical,Agentic AI,a40968384e9a18f46984adfe70e44e88aee291f195d6e01ea2d826ff5d53101a,Benign,Ignored,v2.8.3,"{""details"": ""Event Configuration Change for user 1017 at 2025-03-31 17:03:53""}"
50474,2025-03-11 17:03:53,System,1274,Login,Warning,Human,3936a142f66ccf1457bbfab6003e9917a9bdb900c2e08f261887f8d3be47de11,Suspicious,Blocked,v2.6.16,"{""details"": ""Event Login for user 1274 at 2025-03-11 17:03:53""}"
50475,2024-08-30 17:03:53,Endpoint,1226,Malware Alert,Info,AI,8ae3b6ef77584ca0a9b4a4c2811692fb9b2dd83118db04e7fa773bd3a78ab173,Confirmed Threat,Blocked,v3.2.11,"{""details"": ""Event Malware Alert for user 1226 at 2024-08-30 17:03:53""}"
50476,2024-09-18 17:03:53,User,1212,Configuration Change,Critical,Agentic AI,da3da86a23f327dcc908f6a440491ae480ce936e54367b8beddd09c15500003a,Benign,Escalated,v1.5.20,"{""details"": ""Event Configuration Change for user 1212 at 2024-09-18 17:03:53""}"
50477,2024-11-10 17:03:53,System,1038,Phishing Email,Warning,AI,26dc1eff47f14b838d7df9ed16822e733a9197c1a548698ecd3076aa69ee7690,Confirmed Threat,Ignored,v2.7.8,"{""details"": ""Event Phishing Email for user 1038 at 2024-11-10 17:03:53""}"
50478,2024-09-17 17:03:53,Endpoint,1291,Unauthorized Access,Info,AI,f26492ee216c67d0edce24fc2932b7a99ccfa90db0cfc1715e5878d1a573c0a2,Benign,Escalated,v3.5.9,"{""details"": ""Event Unauthorized Access for user 1291 at 2024-09-17 17:03:53""}"
50479,2025-03-08 17:03:53,User,1158,Data Download,Warning,AI,bcb2203c6621bd941f9b35d10db1e0b047e15340684cc3e7a4b62cfa09c322c1,Benign,Alert,v1.9.9,"{""details"": ""Event Data Download for user 1158 at 2025-03-08 17:03:53""}"
50480,2024-07-22 17:03:53,Cloud,1197,Unauthorized Access,Warning,AI,cf8fef698fdfff1d58a2f127178d1cc37ae58b8a027542efcf9a9eed49b93846,Benign,Blocked,v2.5.16,"{""details"": ""Event Unauthorized Access for user 1197 at 2024-07-22 17:03:53""}"
50481,2025-05-20 17:03:53,System,1265,Malware Alert,Critical,Agentic AI,8f772d3525159f8363cc943766d686e245c2fbbcef7b54438775247ea34096de,Confirmed Threat,Alert,v3.8.10,"{""details"": ""Event Malware Alert for user 1265 at 2025-05-20 17:03:53""}"
50482,2025-03-13 17:03:53,System,1268,Access Revoked,Info,Agentic AI,8c53595f7b38830c830e82313afe9b510234b8e2a648bc25eb972fb244e3c704,Suspicious,Alert,v2.6.0,"{""details"": ""Event Access Revoked for user 1268 at 2025-03-13 17:03:53""}"
50483,2024-12-13 17:03:53,Cloud,1034,Access Revoked,Info,Human,c58592860677e2a419fb61696626bf2cd5ef6600f2a0b25035e61514e1136d04,Confirmed Threat,Blocked,v3.3.11,"{""details"": ""Event Access Revoked for user 1034 at 2024-12-13 17:03:53""}"
50484,2025-04-02 17:03:53,Endpoint,1256,Phishing Email,Warning,Agentic AI,769479e0af2fbcb243771a90c044ef275a9686915a614b6145e053a0b5d59d82,Suspicious,Blocked,v2.1.10,"{""details"": ""Event Phishing Email for user 1256 at 2025-04-02 17:03:53""}"
50485,2025-04-17 17:03:53,User,1260,Logout,Critical,Agentic AI,de7fef75bbb028a7415d7eaa8dfebdaf0de0783fd01283fbd71fcf1532ace3ec,Confirmed Threat,Blocked,v1.7.18,"{""details"": ""Event Logout for user 1260 at 2025-04-17 17:03:53""}"
50486,2024-11-16 17:03:53,Cloud,1268,Policy Change,Warning,Human,55499477a438c33af25e1052d20988432fcaf63eadc312fed07903cce2c094c0,Confirmed Threat,Alert,v1.7.5,"{""details"": ""Event Policy Change for user 1268 at 2024-11-16 17:03:53""}"
50487,2025-04-16 17:03:53,User,1021,Password Reset,Info,Agentic AI,2c1a923ff174296d48210c542d897b9ab57ae3f10489b4100f9dc5f9d2e70ade,Confirmed Threat,Blocked,v1.8.9,"{""details"": ""Event Password Reset for user 1021 at 2025-04-16 17:03:53""}"
50488,2024-11-09 17:03:53,Cloud,1032,Policy Change,Info,AI,7e039a82b6b53344ec286f8246b4b4ef68414d390d716d3914b18af94eb752d2,Suspicious,Blocked,v3.0.10,"{""details"": ""Event Policy Change for user 1032 at 2024-11-09 17:03:53""}"
50489,2024-09-05 17:03:53,System,1038,Policy Change,Info,AI,a8b3f53ff685ecebd94ab6e266da85be70a63740cafaac516b1e9ed0db8eaf84,Benign,Alert,v3.7.9,"{""details"": ""Event Policy Change for user 1038 at 2024-09-05 17:03:53""}"
50490,2024-09-03 17:03:53,System,1292,Login,Warning,AI,144f98e9b92d93d77754c504b6e94ed20485d40d91eca8bf959952400699fa84,Confirmed Threat,Alert,v3.9.14,"{""details"": ""Event Login for user 1292 at 2024-09-03 17:03:53""}"
50491,2025-05-11 17:03:53,System,1001,Unauthorized Access,Info,AI,5d3e03999b09c8c062d54d7d5a2c79da2f1712e30ce7874aadde9e5a54a6095d,Suspicious,Ignored,v3.4.20,"{""details"": ""Event Unauthorized Access for user 1001 at 2025-05-11 17:03:53""}"
50492,2024-12-29 17:03:53,Cloud,1154,Unauthorized Access,Info,AI,88b47529ca73799c30f269cf27f4b52d62ec7a2a4c9de29ec93bcfd2042d1ea7,Suspicious,Ignored,v1.2.15,"{""details"": ""Event Unauthorized Access for user 1154 at 2024-12-29 17:03:53""}"
50493,2025-03-18 17:03:53,System,1004,Access Revoked,Info,Human,774adb85a1aee95c99fb6c0baa6767d53e94aa1861853d9ba568d65e4b8588b1,Suspicious,Escalated,v1.7.10,"{""details"": ""Event Access Revoked for user 1004 at 2025-03-18 17:03:53""}"
50494,2024-09-01 17:03:53,Cloud,1276,Data Download,Warning,AI,1ac1a764a5366f362c1666409ff64c1ea30a621e7a246dc21431f835cc908e8b,Confirmed Threat,Escalated,v2.8.15,"{""details"": ""Event Data Download for user 1276 at 2024-09-01 17:03:53""}"
50495,2025-05-16 17:03:53,User,1053,Configuration Change,Info,AI,ed194b623a7c0b5652adc215b1ba94fafd4cf376385553525a98efa5d2c84d2e,Suspicious,Alert,v1.6.5,"{""details"": ""Event Configuration Change for user 1053 at 2025-05-16 17:03:53""}"
50496,2024-12-21 17:03:53,Cloud,1081,Password Reset,Critical,Agentic AI,7468bff56f176dac5a7557fe716b2a06887f3636958ae55cccd358c7d27889db,Confirmed Threat,Ignored,v3.4.7,"{""details"": ""Event Password Reset for user 1081 at 2024-12-21 17:03:53""}"
50497,2025-01-13 17:03:53,User,1135,Phishing Email,Info,AI,d9f99efea4a114f3da5fb114497ee87fc234f7aa344cc538a858de473e8d2ef6,Suspicious,Escalated,v2.4.13,"{""details"": ""Event Phishing Email for user 1135 at 2025-01-13 17:03:53""}"
50498,2024-07-10 17:03:53,System,1289,Malware Alert,Warning,AI,c5ca12edee08915980e42241e1fa2a623bc4f44cd09edd119f2873999c003552,Suspicious,Escalated,v3.2.14,"{""details"": ""Event Malware Alert for user 1289 at 2024-07-10 17:03:53""}"
50499,2024-10-22 17:03:53,Cloud,1141,Login,Info,AI,f7e0ccf703749eeffd9e0abc6ec607bc1f1015f27f30b1381fcaf4b43b8acc07,Suspicious,Blocked,v2.6.12,"{""details"": ""Event Login for user 1141 at 2024-10-22 17:03:53""}"
50500,2024-10-26 17:03:53,Cloud,1167,User Creation,Info,AI,ec13ab115a101f28cbb49f38101d4500957306fe1a9bf87a32755a82ff6f9503,Suspicious,Blocked,v1.3.5,"{""details"": ""Event User Creation for user 1167 at 2024-10-26 17:03:53""}"
50501,2024-07-31 17:03:53,System,1167,Phishing Email,Warning,AI,63050db4cba8345ab1e44e2e3e09302b78724e4cbae8e26f22c4ccfd4fe49ee9,Confirmed Threat,Ignored,v1.4.19,"{""details"": ""Event Phishing Email for user 1167 at 2024-07-31 17:03:53""}"
